Hull Type,Rigging Type,LOA,LWL,Beam,S.A. (reported),Draft (max),Displacement,Ballast,S.A./Disp.,Bal./Disp.,Disp./Len.,Construction,Ballast Type,First Built,# Built,Designer,Comfort Ratio,Capsize Screening Formula,S#,I,J,P,E,SPL/TPS,ISP,S.A. Fore,S.A. Main,S.A./Disp. (calc.),Est. Forestay Len.,Download Boat Record,name,img_path,Draft (min),Builder,Model,Last Built,Make,Type,HP,Fuel,Headroom,Water,Website,KSP,PY,EY,Bridgedeck Clearance,Mast Height from DWL,Bruce Number,image_hash
23,13,10.72,8.3,3.3,52.49,1.8,5201.0,2250.0,17.84,43.26,253.25,86,57,1980.0,130.0,1732,25.05,1.92,2.22,12.6,3.9,12.99,4.3,,,24.54,27.92,17.83,13.19,"<a class="""" href=""https://sailboatdata.com/sailboat/stratus-36-albin/pdf"">PDF</a>",6012,08893.jpg,,Albin Marine (SWE),MD11,1984.0,Volvo Penta,Diesel,23.0,227 L,,454 L,,,,,,,,fffbf9f9f9fa0000
10,4,3.88,3.7,1.37,6.5,,48.0,,50.02,,26.45,590,-1,1975.0,1600.0,1111,1.8,3.8,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/streaker/pdf"">PDF</a>",6013,08894.jpg,0.22,Butler Boats (UK),,,,,,,,,,,,,,,,0f1f5fdfdede0000
17,13,7.15,,2.55,33.17,1.6,595.0,260.0,47.76,43.67,,86,-1,1999.0,,1312,,3.06,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/streamline/pdf"">PDF</a>",6014,08895.jpg,,Mader,,,,,,,,,,,,,,,,1ffffbf3f3e30000
17,13,7.15,,2.55,33.17,1.6,595.0,260.0,47.76,43.67,,86,-1,1999.0,,1312,,3.06,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/streamline/pdf"">PDF</a>",6014,08896.jpg,,Mader,,,,,,,,,,,,,,,,efcfc7b707f700ff
16,30,10.73,7.75,2.9,49.52,1.83,6123.0,3289.0,15.1,53.7,366.91,86,57,1966.0,9.0,987,36.68,1.6,1.11,12.95,4.2,10.91,3.35,,,27.18,18.29,13.86,13.62,"<a class="""" href=""https://sailboatdata.com/sailboat/strider-35/pdf"">PDF</a>",6015,08897.jpg,,Anstey Yachts,Ford Fisherboy Mk 3,,Wortham Blake,Gas,,57 L,,132 L,,,,,,,,f7fff7f7e0018303
25,30,11.28,9.6,3.51,60.76,,6350.0,3316.0,18.08,52.22,199.96,86,57,1978.0,,73,25.23,1.91,2.83,15.24,4.88,13.27,3.55,,,37.16,23.57,18.07,16.0,"<a class="""" href=""https://sailboatdata.com/sailboat/stuart-37/pdf"">PDF</a>",6016,08898.jpg,1.98,Stuart Yachtbuilding Ltd. (UK),MD 11C,,Volvo,Diesel,28.0,57 L,,189 L,,,,,,,,3fbfff1f000e1e00
25,30,11.28,9.6,3.51,60.76,,6350.0,3316.0,18.08,52.22,199.96,86,57,1978.0,,73,25.23,1.91,2.83,15.24,4.88,13.27,3.55,,,37.16,23.57,18.07,16.0,"<a class="""" href=""https://sailboatdata.com/sailboat/stuart-37/pdf"">PDF</a>",6016,08899.jpg,1.98,Stuart Yachtbuilding Ltd. (UK),MD 11C,,Volvo,Diesel,28.0,57 L,,189 L,,,,,,,,efefefe381eb0080
34,13,8.53,6.96,2.11,27.03,1.68,1814.0,1089.0,18.53,60.0,150.07,560,57,1932.0,81.0,1376,19.26,1.75,3.58,7.32,2.67,8.72,3.96,,,9.75,17.27,18.52,7.79,"<a class="""" href=""https://sailboatdata.com/sailboat/stuart-knockabout/pdf"">PDF</a>",6017,08900.jpg,0.84,E&D,,,,,,,,,,,,,,,,f4f4e8f3e70e8000
34,13,8.53,6.96,2.11,27.03,1.68,1814.0,1089.0,18.53,60.0,150.07,560,57,1932.0,81.0,1376,19.26,1.75,3.58,7.32,2.67,8.72,3.96,,,9.75,17.27,18.52,7.79,"<a class="""" href=""https://sailboatdata.com/sailboat/stuart-knockabout/pdf"">PDF</a>",6017,08901.jpg,0.84,E&D,,,,,,,,,,,,,,,,ffe7e7c3c3c38183
34,4,4.37,4.01,2.13,12.08,1.07,308.0,,26.94,,133.2,590,-1,1947.0,,612,5.82,3.19,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/stur-dee-cat/pdf"">PDF</a>",6018,08902.jpg,0.25,Stur-Dee Boat Co (USA),,,,,,,,,,,,,,,,f9f9f5eddd958100
24,30,7.2,6.4,2.7,30.66,1.5,1750.0,820.0,21.52,46.86,185.98,86,-1,1975.0,,486,14.97,2.26,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sud-25/pdf"">PDF</a>",6019,08903.jpg,,Yachting France (FRA),,1984.0,Volvo Penta,,,,,,,,,,,,,e70001ffcf0101cf
8,13,5.49,5.13,1.5,11.61,2.13,379.0,,22.59,,78.2,509,-1,1933.0,,1992,8.98,2.09,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/suicide-class/pdf"">PDF</a>",6020,08904.jpg,,,,,,,,,,,,,,,,,,f3f3f3f3d3f38100
8,13,5.49,5.13,1.5,11.61,2.13,379.0,,22.59,,78.2,509,-1,1933.0,,1992,8.98,2.09,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/suicide-class/pdf"">PDF</a>",6020,08905.jpg,,,,,,,,,,,,,,,,,,fffb0000e1ffffff
19,13,10.7,9.2,3.48,65.22,2.2,4590.0,2400.0,24.09,52.29,164.34,86,57,2009.0,,1559,19.28,2.12,4.04,14.3,4.12,14.3,5.0,5.67,,29.49,35.74,24.1,14.88,"<a class="""" href=""https://sailboatdata.com/sailboat/summit-35/pdf"">PDF</a>",6021,08906.jpg,,Edgewater Boats (USA),,,Volvo,Diesel,28.0,64 L,,98 L,,,,,,,,fcfdffffff120000
19,13,10.7,9.2,3.48,65.22,2.2,4590.0,2400.0,24.09,52.29,164.34,86,57,2009.0,,1559,19.28,2.12,4.04,14.3,4.12,14.3,5.0,5.67,,29.49,35.74,24.1,14.88,"<a class="""" href=""https://sailboatdata.com/sailboat/summit-35/pdf"">PDF</a>",6021,08907.jpg,,Edgewater Boats (USA),,,Volvo,Diesel,28.0,64 L,,98 L,,,,,,,,ffffffffe7010301
19,13,12.11,10.6,3.7,80.18,2.51,7100.0,3300.0,22.15,46.48,166.1,86,57,2003.0,,1559,24.0,1.94,3.79,16.25,4.7,16.0,5.25,6.61,17.82,38.19,41.99,22.15,16.91,"<a class="""" href=""https://sailboatdata.com/sailboat/summit-40/pdf"">PDF</a>",6022,08908.jpg,,Summit Yachts (USA),3JH4E,,Yanmar w/saildrive,Diesel,39.0,98 L,,201 L,,,,,,,,f1f1e1e1c1fc1800
19,13,12.11,10.6,3.7,80.18,2.51,7100.0,3300.0,22.15,46.48,166.1,86,57,2003.0,,1559,24.0,1.94,3.79,16.25,4.7,16.0,5.25,6.61,17.82,38.19,41.99,22.15,16.91,"<a class="""" href=""https://sailboatdata.com/sailboat/summit-40/pdf"">PDF</a>",6022,08909.jpg,,Summit Yachts (USA),3JH4E,,Yanmar w/saildrive,Diesel,39.0,98 L,,201 L,,,,,,,,efffffef01830303
25,30,10.31,8.53,3.35,51.19,1.8,4763.0,2722.0,18.45,57.14,213.53,86,-1,1979.0,5.0,932,22.37,2.01,2.71,13.79,4.5,12.04,3.35,,,31.0,20.18,18.45,14.51,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-1030/pdf"">PDF</a>",6023,08910.jpg,,GlassFab (USA),,,,,,,,,,,,,,,,0416103c36347c70
9,13,6.63,5.79,2.54,21.27,1.57,1250.0,,18.69,,179.38,86,-1,2000.0,,1644,12.76,2.38,3.17,8.18,2.36,8.31,2.79,,,9.66,11.59,18.67,8.51,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-2000-jeanneau/pdf"">PDF</a>",6024,08911.jpg,0.28,Jeanneau (FRA),,,,,,,,,,,,,,,,fe3e1f1afffd0101
32,13,7.5,7.15,2.9,26.76,1.75,2699.0,672.0,14.08,24.89,205.72,225,-1,2001.0,,1644,19.23,2.1,2.28,9.12,2.95,9.2,2.9,,,13.45,13.33,14.09,9.59,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-2500-jeanneau/pdf"">PDF</a>",6025,08912.jpg,0.69,Jeanneau (FRA),,,,,,26 L,,57 L,,,,,,,,000000007d7f5e02
32,13,7.5,7.15,2.9,26.76,1.75,2699.0,672.0,14.08,24.89,205.72,225,-1,2001.0,,1644,19.23,2.1,2.28,9.12,2.95,9.2,2.9,,,13.45,13.33,14.09,9.59,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-2500-jeanneau/pdf"">PDF</a>",6025,08913.jpg,0.69,Jeanneau (FRA),,,,,,26 L,,57 L,,,,,,,,ffffffffff008181
23,30,8.38,6.86,2.74,31.59,1.32,2812.0,1043.0,16.17,37.1,242.99,86,-1,1977.0,155.0,1561,21.39,1.96,2.15,10.31,3.63,8.31,3.05,,,18.72,12.66,16.06,10.93,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-27/pdf"">PDF</a>",6026,08914.jpg,,Sun Yachts,,1980.0,,,,57 L,,61 L,,,,,,,,ffe1f9f0e4ed0000
23,30,8.53,6.86,2.74,31.49,1.52,2722.0,1043.0,16.48,38.33,235.16,86,-1,1977.0,,1900,20.57,1.98,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-28/pdf"">PDF</a>",6027,08915.jpg,,Spencer,,,,,,,,,,,,,,,,f7e7e7f7ffe70001
10,4,5.03,4.57,2.21,15.33,0.79,544.0,,23.42,,158.73,86,-1,1972.0,,426,8.57,2.73,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-cat-17-1/pdf"">PDF</a>",6028,08916.jpg,0.23,Dilks & Company (USA),,,,,,,,,,,,,,,,fdf1f1fdfdfd0000
34,21,5.28,4.57,2.21,13.94,1.37,680.0,,18.35,,198.41,86,-1,2000.0,,426,10.55,2.54,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-cat-17-2-com-pac/pdf"">PDF</a>",6029,08917.jpg,0.35,Com Pac (USA),,,,,,,,,,,,,,,,70707868ecc0781c
34,21,5.28,4.57,2.21,13.94,1.37,680.0,,18.35,,198.41,86,-1,2000.0,,426,10.55,2.54,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-cat-17-2-com-pac/pdf"">PDF</a>",6029,08918.jpg,0.35,Com Pac (USA),,,,,,,,,,,,,,,,ffffef8181fd00e7
23,30,11.99,9.89,3.89,63.73,1.96,6500.0,2450.0,18.67,37.69,187.39,86,-1,1988.0,,1122,21.63,2.1,3.06,15.3,4.6,13.6,4.2,,,35.19,28.56,18.68,15.98,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-charm-39-jeanneau/pdf"">PDF</a>",6030,08919.jpg,,Jeanneau (FRA),,,Yanmar,Diesel,50.0,140 L,,360 L,,,,,,,,fc9c1c5c7f3f0000
23,30,11.99,9.89,3.89,63.73,1.96,6500.0,2450.0,18.67,37.69,187.39,86,-1,1988.0,,1122,21.63,2.1,3.06,15.3,4.6,13.6,4.2,,,35.19,28.56,18.68,15.98,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-charm-39-jeanneau/pdf"">PDF</a>",6030,08920.jpg,,Jeanneau (FRA),,,Yanmar,Diesel,50.0,140 L,,360 L,,,,,,,,ffffffc703004303
23,30,11.02,9.19,3.81,53.42,1.96,5035.0,1712.0,18.55,34.0,180.63,86,-1,1988.0,,1060,18.57,2.25,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-dance-36-jeanneau/pdf"">PDF</a>",6031,08921.jpg,,Jeanneau (FRA),,,Yanmar,Diesel,27.0,151 L,,371 L,,,,,,,,ffffffffe1010383
23,30,8.99,7.49,3.22,34.37,1.64,2693.0,1100.0,18.11,40.85,178.44,86,-1,1987.0,,2134,15.21,2.34,3.12,10.75,3.57,9.2,3.3,,,19.19,15.19,18.11,11.33,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-dream-28-jeanneau/pdf"">PDF</a>",6032,08922.jpg,,Jeanneau (FRA),,1991.0,,,,,,,,,,,,,,da58f8e0603e3f00
23,30,8.99,7.49,3.22,34.37,1.64,2693.0,1100.0,18.11,40.85,178.44,86,-1,1987.0,,2134,15.21,2.34,3.12,10.75,3.57,9.2,3.3,,,19.19,15.19,18.11,11.33,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-dream-28-jeanneau/pdf"">PDF</a>",6032,08923.jpg,,Jeanneau (FRA),,1991.0,,,,,,,,,,,,,,ffffffffc7df0101
9,13,5.05,4.6,2.3,13.47,1.0,600.0,125.0,19.29,20.86,171.89,86,-1,1994.0,,1101,8.91,2.75,2.93,5.05,1.65,5.85,2.4,,,4.17,7.02,16.01,5.32,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-17-jeanneau/pdf"">PDF</a>",6033,08924.jpg,0.25,Jeanneau (FRA),,,,,,,,,,,,,,,,ffe7e7f7a78101ff
51,13,6.4,5.75,2.4,19.05,1.3,780.0,270.0,22.9,34.59,114.46,86,-1,1985.0,500.0,1101,8.73,2.63,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-20-jeanneau/pdf"">PDF</a>",6034,08925.jpg,0.25,Jeanneau (FRA),,1999.0,,,,,,,,,,,,,,3f7f7f7f12126000
51,13,6.4,5.75,2.4,19.05,1.3,780.0,270.0,22.9,34.59,114.46,86,-1,1985.0,500.0,1101,8.73,2.63,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-20-jeanneau/pdf"">PDF</a>",6034,08926.jpg,0.25,Jeanneau (FRA),,1999.0,,,,,,,,,,,,,,fff7fff7e7af83c3
19,13,7.47,6.76,2.95,27.13,1.5,2600.0,900.0,14.63,34.61,234.83,86,-1,2003.0,,1764,18.86,2.16,2.07,8.94,2.46,9.24,3.48,,,11.01,16.09,14.61,9.27,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-26-jeanneau/pdf"">PDF</a>",6035,08927.jpg,,Jeanneau,,,,,,,,,,,,,,,,fdffff2e063e3e00
19,13,7.47,6.76,2.95,27.13,1.5,2600.0,900.0,14.63,34.61,234.83,86,-1,2003.0,,1764,18.86,2.16,2.07,8.94,2.46,9.24,3.48,,,11.01,16.09,14.61,9.27,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-26-jeanneau/pdf"">PDF</a>",6035,08928.jpg,,Jeanneau,,,,,,,,,,,,,,,,e7f7e7c70001efe3
23,13,9.3,7.7,3.23,38.55,1.75,3100.0,1202.0,18.5,38.78,189.29,86,69,1991.0,,481,16.96,2.24,3.02,11.0,3.25,11.2,3.7,,,17.87,20.72,18.51,11.47,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-31-jeanneau/pdf"">PDF</a>",6036,08929.jpg,,Jeanneau (FRA),2GM20,1994.0,Yanmar,Diesel,18.0,45 L,,91 L,,,,,,,,f7f7fff781830301
23,13,9.5,8.05,3.3,39.21,1.45,3850.0,1310.0,16.28,34.02,205.71,86,-1,1993.0,100.0,263,19.73,2.13,2.56,11.61,3.22,11.41,3.6,,,18.71,20.53,16.3,12.05,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-32-jeanneau/pdf"">PDF</a>",6037,08930.jpg,,Jeanneau (FRA),,2001.0,,Diesel,17.0,42 L,,159 L,,,,,,14.3,,f7f7e6edf908cc00
23,13,9.5,8.05,3.3,39.21,1.45,3850.0,1310.0,16.28,34.02,205.71,86,-1,1993.0,100.0,263,19.73,2.13,2.56,11.61,3.22,11.41,3.6,,,18.71,20.53,16.3,12.05,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-32-jeanneau/pdf"">PDF</a>",6037,08931.jpg,,Jeanneau (FRA),,2001.0,,Diesel,17.0,42 L,,159 L,,,,,,14.3,,f7f7f7d7f7810181
18,13,10.08,9.75,3.48,49.15,1.88,3400.0,1300.0,22.17,38.23,102.12,86,57,2008.0,,481,13.99,2.34,5.01,12.5,3.85,11.8,4.25,,,24.06,25.07,22.16,13.08,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-3200-jeanneau/pdf"">PDF</a>",6038,08932.jpg,,Jeanneau,,,Yanmar,Diesel,15.0,76 L,,79 L,,,,,,,,ffffffff8f008000
18,13,10.08,9.75,3.48,49.15,1.88,3400.0,1300.0,22.17,38.23,102.12,86,57,2008.0,,481,13.99,2.34,5.01,12.5,3.85,11.8,4.25,,,24.06,25.07,22.16,13.08,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-3200-jeanneau/pdf"">PDF</a>",6038,08933.jpg,,Jeanneau,,,Yanmar,Diesel,15.0,76 L,,79 L,,,,,,,,f7e7e7ffff200001
19,13,9.6,8.52,3.3,42.36,1.98,4190.0,1130.0,16.63,26.97,188.86,86,-1,2005.0,,1763,20.6,2.07,2.79,11.95,3.62,11.16,3.71,,,21.64,20.7,16.62,12.49,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-32i-jeanneau/pdf"">PDF</a>",6039,08934.jpg,,Jeanneau (FRA),,,,Diesel,27.0,68 L,,170 L,,,,,,,,f7ffffcd89010100
19,13,9.6,8.52,3.3,42.36,1.98,4190.0,1130.0,16.63,26.97,188.86,86,-1,2005.0,,1763,20.6,2.07,2.79,11.95,3.62,11.16,3.71,,,21.64,20.7,16.62,12.49,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-32i-jeanneau/pdf"">PDF</a>",6039,08935.jpg,,Jeanneau (FRA),,,,Diesel,27.0,68 L,,170 L,,,,,,,,f7e7f7f78600c701
21,13,10.11,8.9,3.4,61.97,1.95,3500.0,1400.0,27.42,39.99,138.36,399,-1,2019.0,,482,15.77,2.26,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-3300-jeanneau/pdf"">PDF</a>",6040,08936.jpg,,Jeanneau,,,,Diesel,15.0,50 L,,100 L,,,,,,,,efefc7c7c3c3c1f9
23,13,10.75,9.74,3.49,68.1,2.15,5535.0,1460.0,22.21,26.38,167.02,86,-1,2004.0,,1468,22.26,1.99,3.21,13.95,4.05,12.85,4.0,,,28.26,25.69,17.59,14.53,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-35-jeanneau/pdf"">PDF</a>",6041,08937.jpg,,Jeanneau (FRA),,,Yanmar,Diesel,40.0,130 L,,310 L,,,,,,,,5f0f0f031b7f3e00
23,13,10.75,9.74,3.49,68.1,2.15,5535.0,1460.0,22.21,26.38,167.02,86,-1,2004.0,,1468,22.26,1.99,3.21,13.95,4.05,12.85,4.0,,,28.26,25.69,17.59,14.53,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-35-jeanneau/pdf"">PDF</a>",6041,08938.jpg,,Jeanneau (FRA),,,Yanmar,Diesel,40.0,130 L,,310 L,,,,,,,,efefefe783c1c3c1
19,13,11.31,9.6,3.49,57.14,1.96,6200.0,2100.0,17.27,33.87,195.23,86,48,1994.0,,1763,24.76,1.92,2.8,13.6,3.8,13.6,4.61,,,25.85,31.34,17.29,14.12,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-36-jeanneau/pdf"">PDF</a>",6042,08939.jpg,,Jeanneau (FRA),3GM30,,Yanmar,Diesel,27.0,91 L,,280 L,,,,,,,,f7f7f7f701c3c3c1
18,13,11.25,9.5,3.55,69.77,2.13,4700.0,2000.0,25.37,42.55,152.75,502,57,2012.0,,105,18.5,2.14,3.99,14.0,4.2,13.49,4.6,,,29.4,31.02,21.97,14.62,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-3600-jeanneau/pdf"">PDF</a>",6043,08940.jpg,,Jeanneau (FRA),,,Yanmar,Diesel,21.0,75 L,,100 L,,,,,,,,ffefe7e7c3c30100
18,13,11.25,9.5,3.55,69.77,2.13,4700.0,2000.0,25.37,42.55,152.75,502,57,2012.0,,105,18.5,2.14,3.99,14.0,4.2,13.49,4.6,,,29.4,31.02,21.97,14.62,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-3600-jeanneau/pdf"">PDF</a>",6043,08941.jpg,,Jeanneau (FRA),,,Yanmar,Diesel,21.0,75 L,,100 L,,,,,,,,f7e7e3c1c1070383
23,13,11.4,9.6,3.7,59.27,2.07,6250.0,2040.0,17.82,32.64,196.81,86,57,2000.0,,1123,23.03,2.03,2.82,14.12,3.89,13.18,4.75,,,27.44,31.3,17.66,14.65,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-37-jeanneau/pdf"">PDF</a>",6044,08942.jpg,,Jeanneau (FRA),MD2030,,Volvo Penta,Diesel,56.0,136 L,,318 L,,,,,,,,70787c7e7c786000
23,13,11.4,9.6,3.7,59.27,2.07,6250.0,2040.0,17.82,32.64,196.81,86,57,2000.0,,1123,23.03,2.03,2.82,14.12,3.89,13.18,4.75,,,27.44,31.3,17.66,14.65,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-37-jeanneau/pdf"">PDF</a>",6044,08943.jpg,,Jeanneau (FRA),MD2030,,Volvo Penta,Diesel,56.0,136 L,,318 L,,,,,,,,f7f7ffc781c383c3
23,13,11.87,9.87,3.89,68.19,1.95,6500.0,2450.0,19.98,37.69,188.44,86,-1,1989.0,,1123,21.71,2.11,3.2,14.6,4.52,15.3,4.6,,,33.0,35.19,19.98,15.28,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-39-jeanneau/pdf"">PDF</a>",6045,08944.jpg,,Jeanneau (FRA),,,,,,140 L,,360 L,,,,,,,,000000383fffff7f
23,13,11.87,9.87,3.89,68.19,1.95,6500.0,2450.0,19.98,37.69,188.44,86,-1,1989.0,,1123,21.71,2.11,3.2,14.6,4.52,15.3,4.6,,,33.0,35.19,19.98,15.28,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-39-jeanneau/pdf"">PDF</a>",6045,08945.jpg,,Jeanneau (FRA),,,,,,140 L,,360 L,,,,,,,,f7f7f7f7f7000303
19,13,12.19,10.16,3.94,69.77,1.93,7300.0,2400.0,18.92,32.88,194.05,86,41,2003.0,,481,23.31,2.05,3.0,16.08,4.22,14.88,4.82,,,33.89,35.91,18.93,16.62,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-40-jeanneau/pdf"">PDF</a>",6046,08946.jpg,,Jeanneau (FRA),,,,Diesel,30.0,136 L,,322 L,,,,,,,,c0012f0f978787a3
19,13,12.2,10.17,3.95,68.93,2.1,8190.0,2400.0,17.31,29.3,216.92,86,-1,2004.0,,481,26.02,1.98,2.55,15.53,4.22,14.2,5.1,,,32.76,36.21,17.32,16.09,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-403-jeanneau/pdf"">PDF</a>",6047,08947.jpg,,Jeanneau (FRA),,,Yanmar,Diesel,56.0,136 L,,341 L,,,,,,,,fff9e1e0c0c1fd00
19,13,12.2,10.17,3.95,68.93,2.1,8190.0,2400.0,17.31,29.3,216.92,86,-1,2004.0,,481,26.02,1.98,2.55,15.53,4.22,14.2,5.1,,,32.76,36.21,17.32,16.09,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-403-jeanneau/pdf"">PDF</a>",6047,08948.jpg,,Jeanneau (FRA),,,Yanmar,Diesel,56.0,136 L,,341 L,,,,,,,,e100ff9dbf9f9f9d
23,30,12.45,9.98,3.94,65.31,1.95,7300.0,2555.0,17.71,35.0,204.73,86,-1,1990.0,,560,23.39,2.05,2.73,15.6,4.6,13.7,4.3,,,35.87,29.46,17.72,16.26,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-41-jeanneau/pdf"">PDF</a>",6048,08949.jpg,,Jeanneau (FRA),,,Yanmar,Diesel,,125 L,,102 L,,,,,,,,f7e7f7f7f7c10183
19,30,12.7,10.69,3.91,76.55,1.85,8500.0,3300.0,18.76,38.82,193.95,86,69,1996.0,25.0,1763,26.13,1.94,2.99,16.7,4.68,14.7,5.1,,,39.07,37.48,18.76,17.34,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-42-jeanneau/pdf"">PDF</a>",6049,08950.jpg,,Jeanneau (FRA),4JH,1999.0,Yanmar,Diesel,60.0,151 L,,348 L,,,,,,18.0,,efe7ef8387c3c1c1
19,30,13.21,11.43,4.19,87.14,2.55,9200.0,2800.0,20.26,30.44,171.7,86,-1,2003.0,,481,24.34,2.02,3.48,17.52,4.74,16.3,5.6,,,41.52,45.64,20.26,18.15,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-43-jeanneau/pdf"">PDF</a>",6050,08951.jpg,,Jeanneau (FRA),,,Yanmar,Diesel,80.0,201 L,,401 L,,,,,,,,f70001ffc3c5c3c1
19,30,15.56,13.5,4.42,109.25,2.45,13000.0,5025.0,20.17,38.65,147.27,86,-1,1992.0,20.0,1763,27.16,1.9,3.86,19.67,5.44,17.3,6.45,,,53.51,55.79,20.18,20.41,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fast-52-jeanneau/pdf"">PDF</a>",6051,08952.jpg,,Jeanneau (FRA),,1994.0,,Diesel,80.0,201 L,,530 L,,,,,,21.01,,f7f7fff787c38181
23,30,12.3,10.21,3.85,62.15,1.95,7303.0,2998.0,16.85,41.06,191.18,86,41,1980.0,,1763,23.89,2.0,2.8,15.24,4.24,13.72,4.36,,,32.28,29.89,16.86,15.82,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fizz-40-jeanneau/pdf"">PDF</a>",6052,08953.jpg,,Jeanneau (FRA),,1984.0,Perkins,Diesel,50.0,,,,,,,,,,,0606060604ceeec0
23,30,12.3,10.21,3.85,62.15,1.95,7303.0,2998.0,16.85,41.06,191.18,86,41,1980.0,,1763,23.89,2.0,2.8,15.24,4.24,13.72,4.36,,,32.28,29.89,16.86,15.82,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-fizz-40-jeanneau/pdf"">PDF</a>",6052,08954.jpg,,Jeanneau (FRA),,1984.0,Perkins,Diesel,50.0,,,,,,,,,,,ffffffffc7ffc181
23,30,13.74,11.35,4.4,75.44,1.98,11481.0,4674.0,15.13,40.71,218.62,226,57,1983.0,,1664,28.27,1.97,2.28,16.31,5.24,14.42,4.54,,,42.74,32.74,15.14,17.13,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-kiss-45-jeanneau/pdf"">PDF</a>",6053,08955.jpg,,Jeanneau (FRA),,,,Diesel,,178 L,,522 L,,,,,,,,df83818393877f16
23,30,13.74,11.35,4.4,75.44,1.98,11481.0,4674.0,15.13,40.71,218.62,226,57,1983.0,,1664,28.27,1.97,2.28,16.31,5.24,14.42,4.54,,,42.74,32.74,15.14,17.13,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-kiss-45-jeanneau/pdf"">PDF</a>",6053,08956.jpg,,Jeanneau (FRA),,,,Diesel,,178 L,,522 L,,,,,,,,ffffffc7c7008100
23,9,14.45,11.35,4.39,75.53,2.69,11500.0,4604.0,15.13,40.03,218.98,86,-1,1983.0,,1763,27.87,1.96,2.28,16.3,5.25,14.4,4.55,,,42.8,32.77,15.14,17.13,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-kiss-47-jeanneau/pdf"">PDF</a>",6054,08957.jpg,,Jeanneau (FRA),,,Yanmar or Perkins,Diesel,55.0,212 L,,579 L,,,,,,,,f7f7f3f0e0e08000
