Hull Type,Rigging Type,LOA,LWL,Beam,S.A. (reported),Draft (max),Displacement,Ballast,S.A./Disp.,Bal./Disp.,Disp./Len.,Construction,Ballast Type,First Built,# Built,Designer,Comfort Ratio,Capsize Screening Formula,S#,I,J,P,E,SPL/TPS,ISP,S.A. Fore,S.A. Main,S.A./Disp. (calc.),Est. Forestay Len.,Download Boat Record,name,img_path,Draft (min),Builder,Model,Last Built,Make,Type,HP,Fuel,Headroom,Water,Website,KSP,PY,EY,Bridgedeck Clearance,Mast Height from DWL,Bruce Number
25,30,10.3,8.51,3.33,51.47,1.8,4763.0,2177.0,18.55,45.71,215.37,89,-1,1975.0,30.0,907,22.64,2.0,2.67,13.78,4.51,11.83,3.32,,,31.07,19.65,18.28,14.5,"<a class="""" href=""https://sailboatdata.com/sailboat/crown-34/pdf"">PDF</a>",1533,02274.jpg,,442,83,1979.0,176,12,37,302,,72,-1,,,,,,
51,13,6.66,5.89,2.44,21.55,1.52,998.0,331.0,22.0,33.18,136.19,89,-1,1978.0,,422,10.61,2.46,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/bonito-22/pdf"">PDF</a>",674,01011.jpg,0.46,602,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
23,30,12.76,10.97,4.22,74.04,2.03,9299.0,3765.0,17.09,40.49,196.15,89,52,1995.0,300.0,797,25.38,2.03,2.76,16.15,5.0,14.25,4.72,,,40.42,33.66,17.1,16.91,"<a class="""" href=""https://sailboatdata.com/sailboat/catalina-42-mk-ii/pdf"">PDF</a>",1048,01577.jpg,,508,225,,176,12,157,71,,250,-1,,,,,,
65,30,10.52,8.59,3.51,51.1,1.22,5352.0,2245.0,17.04,41.95,235.65,89,52,1989.0,,2216,23.45,2.02,2.32,13.49,4.27,11.73,3.81,,,28.78,22.35,17.05,14.15,"<a class="""" href=""https://sailboatdata.com/sailboat/pearson-34-2/pdf"">PDF</a>",4880,07264.jpg,,2064,111,1991.0,176,12,115,318,,148,-1,,,,,14.22,
16,30,8.05,7.11,2.44,29.45,1.22,2187.0,1099.0,17.82,50.23,169.53,89,39,1970.0,,575,19.25,1.9,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/breeze-27/pdf"">PDF</a>",714,01067.jpg,,848,487,,143,-1,181,244,,77,-1,,,,,,
23,13,8.0,7.3,2.3,15.89,1.35,1500.0,720.0,12.36,47.99,107.47,89,52,1976.0,200.0,1306,14.03,2.03,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/comfort-26/pdf"">PDF</a>",1332,01991.jpg,,647,-1,1982.0,-1,-1,-1,-1,,-1,-1,,,,,,
23,30,11.1,8.89,3.52,48.87,1.8,5500.0,1800.0,16.0,32.73,218.31,89,39,1981.0,,33,22.99,2.01,2.39,13.5,4.03,12.05,3.6,,,27.2,21.69,16.01,14.09,"<a class="""" href=""https://sailboatdata.com/sailboat/grand-soleil-35-jezequel/pdf"">PDF</a>",2673,03970.jpg,,456,34,,150,12,77,337,,164,-1,,,,,,
36,4,5.85,,2.78,25.36,1.6,360.0,140.0,51.03,38.92,,89,52,2000.0,,1999,,3.94,,,,8.1,3.7,,,,14.98,30.15,,"<a class="""" href=""https://sailboatdata.com/sailboat/thompson-590/pdf"">PDF</a>",6431,09526.jpg,,-1,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
23,14,10.2,8.2,3.25,55.0,1.7,4700.0,1500.0,20.0,31.91,237.65,89,-1,1992.0,71.0,1660,23.72,1.96,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/maxi-34/pdf"">PDF</a>",3942,05879.jpg,,1698,519,1998.0,150,12,64,313,,82,-1,,,,,,
25,30,11.89,9.45,3.56,63.73,1.7,8165.0,2994.0,16.04,36.67,269.74,89,52,1972.0,20.0,749,31.58,1.78,1.91,15.24,4.88,13.41,3.96,,,37.16,26.57,16.04,16.0,"<a class="""" href=""https://sailboatdata.com/sailboat/santana-39/pdf"">PDF</a>",5442,08088.jpg,,2833,-1,1979.0,98,12,157,71,,90,-1,,,,,,
12,27,4.19,,1.22,6.97,0.91,64.0,,44.53,,,89,-1,1970.0,,-1,,3.08,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/star-dancer-14/pdf"">PDF</a>",5974,08843.jpg,0.3,866,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
25,30,11.58,8.23,3.1,54.26,1.83,5761.0,,17.23,,288.05,89,-1,1970.0,,1972,29.49,1.75,1.86,13.26,4.42,11.95,4.18,,,29.3,24.95,17.22,13.98,"<a class="""" href=""https://sailboatdata.com/sailboat/hughes-38-2/pdf"">PDF</a>",3044,04542.jpg,,1256,320,1971.0,133,48,-1,-1,,-1,-1,,,,,,
10,4,4.7,4.11,1.4,8.36,0.76,86.0,,43.6,,34.48,89,-1,1973.0,450.0,1765,2.74,3.19,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/us1/pdf"">PDF</a>",6623,09793.jpg,0.18,65,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
36,13,9.45,8.61,3.05,41.62,1.83,3175.0,1043.0,19.65,32.86,138.61,89,-1,1987.0,30.0,2081,17.32,2.09,3.93,10.77,3.35,11.31,4.17,,,18.06,23.57,19.65,11.28,"<a class="""" href=""https://sailboatdata.com/sailboat/parker-31/pdf"">PDF</a>",4836,07193.jpg,0.61,2049,70,1993.0,176,12,45,58,,283,-1,,,,,,
3,30,10.11,9.3,4.27,45.52,1.52,3629.0,,19.66,,125.75,89,-1,1993.0,44.0,2085,,,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/gemini-3400/pdf"">PDF</a>",2600,03867.jpg,0.46,2075,-1,1996.0,-1,-1,-1,79,,127,-1,0.68,,,,,
51,30,6.71,5.54,2.23,16.44,1.37,907.0,227.0,17.88,25.0,148.84,89,39,1971.0,,1886,11.26,2.33,3.95,7.32,2.97,6.4,2.67,,,10.87,8.54,21.1,7.9,"<a class="""" href=""https://sailboatdata.com/sailboat/venture-222/pdf"">PDF</a>",6686,09884.jpg,0.3,1606,-1,1982.0,-1,-1,-1,-1,,-1,-1,,,,,,
23,30,10.62,9.27,3.79,48.87,1.22,5300.0,1700.0,16.4,32.08,185.3,89,-1,1994.0,,1132,19.85,2.19,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/oceanis-351-beneteau/pdf"">PDF</a>",4597,06823.jpg,,300,-1,,143,12,-1,-1,,-1,-1,,,,,,
23,30,9.91,7.87,3.3,46.17,1.83,4445.0,1905.0,17.42,42.86,253.87,89,52,1985.0,,271,22.79,2.03,2.18,12.8,4.21,10.97,3.51,,,26.92,19.23,17.42,13.47,"<a class="""" href=""https://sailboatdata.com/sailboat/ericson-32-3/pdf"">PDF</a>",2062,03048.jpg,,900,-1,,133,12,64,318,,77,-1,,,,,,
51,13,5.98,4.6,2.2,12.73,1.2,658.0,,17.14,,188.52,424,-1,1972.0,,639,9.79,2.55,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/promenade-72/pdf"">PDF</a>",5070,07548.jpg,0.21,2444,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
23,13,7.49,5.64,2.84,24.25,1.3,1089.0,431.0,23.35,39.58,169.22,89,52,1977.0,261.0,1947,9.32,2.79,3.87,8.08,2.67,8.84,3.05,,,10.77,13.47,23.35,8.51,"<a class="""" href=""https://sailboatdata.com/sailboat/santana-525/pdf"">PDF</a>",5443,08090.jpg,,2837,-1,1982.0,-1,-1,-1,-1,,-1,-1,,,,,,
23,13,11.38,10.26,3.71,88.44,2.16,6387.0,1996.0,26.22,31.25,164.67,89,52,2003.0,,550,22.44,2.02,3.53,14.34,4.65,13.38,5.0,,14.45,33.32,33.48,19.8,15.07,"<a class="""" href=""https://sailboatdata.com/sailboat/bavaria-match-38/pdf"">PDF</a>",521,00781.jpg,,277,346,2006.0,157,35,77,345,,90,-1,,,,,,
25,30,8.84,6.48,2.74,35.86,1.37,3289.0,1701.0,16.54,51.72,337.3,89,52,1972.0,,1972,25.46,1.86,1.45,11.28,3.7,9.83,3.05,,,20.85,14.98,16.52,11.87,"<a class="""" href=""https://sailboatdata.com/sailboat/northern-29/pdf"">PDF</a>",4546,06747.jpg,,1925,320,,133,48,115,186,,267,-1,,,,,12.8,
10,4,2.74,,1.22,4.65,0.46,64.0,,29.69,,,506,-1,1952.0,,2100,,3.08,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/duckling/pdf"">PDF</a>",1810,02675.jpg,0.15,934,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
23,30,14.68,11.89,4.27,97.55,2.44,10206.0,5443.0,21.16,53.33,169.33,89,52,1979.0,4.0,546,24.79,1.99,3.62,19.2,5.94,17.37,4.66,,,57.07,40.51,21.17,20.1,"<a class="""" href=""https://sailboatdata.com/sailboat/choate-48/pdf"">PDF</a>",1169,01749.jpg,,774,-1,,94,12,-1,123,,106,-1,,,,,,
34,30,12.5,9.14,3.43,71.91,2.87,8845.0,4082.0,17.16,46.15,322.42,89,52,1967.0,350.0,371,36.03,1.68,1.59,15.09,4.85,13.26,5.33,,,36.56,35.36,17.16,15.85,"<a class="""" href=""https://sailboatdata.com/sailboat/morgan-41/pdf"">PDF</a>",4184,06222.jpg,1.27,1790,320,1972.0,133,12,62,77,,148,-1,,2.87,,,,
23,13,13.41,11.3,3.79,96.9,2.2,8500.0,4165.0,23.74,49.0,164.36,89,-1,1986.0,,996,25.82,1.87,4.0,16.5,5.2,18.0,6.0,,,42.9,53.99,23.74,17.3,"<a class="""" href=""https://sailboatdata.com/sailboat/sirena-44/pdf"">PDF</a>",5717,08471.jpg,,1560,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
40,35,15.47,12.09,4.22,148.64,1.57,21137.0,7257.0,19.86,34.33,333.24,168,52,1982.0,,565,50.67,1.54,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/durbeck-50/pdf"">PDF</a>",1891,02791.jpg,,835,171,,98,12,199,185,,17,-1,,,,,,
23,13,10.87,8.84,3.56,60.39,1.93,4536.0,1905.0,22.48,42.0,183.05,89,52,1980.0,88.0,2194,18.9,2.17,3.54,13.08,3.9,14.17,4.88,,,25.51,34.56,22.36,13.65,"<a class="""" href=""https://sailboatdata.com/sailboat/new-york-36/pdf"">PDF</a>",4392,06519.jpg,,2833,28,1985.0,143,12,19,302,,90,-1,,,,,,
25,28,13.8,10.9,3.99,95.97,1.98,12723.0,3493.0,17.98,27.45,274.07,89,-1,1978.0,288.0,925,36.58,1.73,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/maramu-46-amel/pdf"">PDF</a>",3870,05774.jpg,,130,166,1989.0,98,12,175,-1,,398,-1,,,,,,
25,30,10.45,8.4,3.1,49.98,1.6,6000.0,2500.0,15.44,41.67,282.1,89,-1,1972.0,,1587,31.47,1.72,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/najad-34/pdf"">PDF</a>",4283,06357.jpg,,1821,510,1980.0,150,12,-1,77,,125,-1,,,,,,
40,35,12.27,9.75,3.66,75.25,1.83,13154.0,4082.0,13.79,31.03,395.09,89,39,1976.0,,2204,47.5,1.57,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/island-trader-41/pdf"">PDF</a>",3328,04979.jpg,,1664,162,,98,12,157,123,,194,-1,,,,,,
25,9,13.3,10.8,4.3,,1.9,14300.0,5100.0,,35.66,316.45,89,-1,1981.0,35.0,1001,37.88,1.79,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/seastream-43/pdf"">PDF</a>",5597,08292.jpg,,2413,-1,,98,12,-1,224,,349,-1,,,,,,
40,30,7.49,5.51,2.44,27.5,1.04,2685.0,1361.0,14.52,50.68,447.18,106,46,1969.0,800.0,1643,28.62,1.77,0.8,9.22,2.8,8.03,3.49,,,12.93,14.02,14.22,9.64,"<a class="""" href=""https://sailboatdata.com/sailboat/bristol-24/pdf"">PDF</a>",730,01091.jpg,,380,-1,1972.0,-1,-1,-1,-1,,-1,-1,,,,,,
40,13,13.82,9.75,3.22,85.75,1.98,10659.0,,18.07,,320.16,506,-1,1935.0,20.0,1597,43.58,1.48,1.67,14.54,4.57,16.4,6.4,,,33.24,52.48,18.06,15.24,"<a class="""" href=""https://sailboatdata.com/sailboat/new-york-yacht-club-32/pdf"">PDF</a>",4395,06526.jpg,,1174,412,1936.0,50,48,-1,-1,,-1,-1,,,,,,
34,35,14.63,12.19,4.06,83.61,3.35,12593.0,6350.0,15.77,50.43,193.65,89,-1,1973.0,16.0,210,32.15,1.76,2.28,15.24,6.0,13.26,3.66,,,45.69,24.25,13.19,16.38,"<a class="""" href=""https://sailboatdata.com/sailboat/soverel-48/pdf"">PDF</a>",5885,08720.jpg,1.66,2523,-1,1987.0,68,12,203,10,,27,34,,9.6,2.84,,,
19,1,10.21,8.97,3.51,50.35,1.37,4997.0,1623.0,17.58,32.49,193.13,89,-1,2004.0,,812,21.48,2.07,2.7,11.41,3.3,12.5,4.44,,,18.82,27.77,16.26,11.87,"<a class="""" href=""https://sailboatdata.com/sailboat/hunter-33-2/pdf"">PDF</a>",3098,04627.jpg,,1270,-1,,176,12,64,345,,106,-1,,,,,15.83,
40,35,16.46,12.95,4.65,115.76,1.98,25855.0,7484.0,13.52,28.95,331.48,89,-1,1975.0,100.0,1855,50.92,1.59,1.27,18.29,7.32,16.46,5.94,,,66.89,48.91,13.53,19.7,"<a class="""" href=""https://sailboatdata.com/sailboat/ct-54/pdf"">PDF</a>",1571,02324.jpg,,2602,-1,1981.0,42,12,16,14,,17,-1,,,,,,
40,30,8.05,5.72,2.29,30.01,1.31,3130.0,1225.0,14.3,39.13,467.3,89,39,1965.0,120.0,732,34.58,1.58,0.73,9.45,3.14,8.14,3.66,,,14.83,14.88,14.16,9.96,"<a class="""" href=""https://sailboatdata.com/sailboat/newell-cadet/pdf"">PDF</a>",4402,06534.jpg,,573,487,,150,12,-1,-1,,-1,-1,,,,,,
23,30,10.73,9.14,3.58,57.41,1.98,5171.0,2041.0,19.59,39.47,188.49,89,52,1993.0,,2062,20.97,2.09,3.15,14.33,4.19,12.59,4.36,,,30.02,27.43,19.6,14.93,"<a class="""" href=""https://sailboatdata.com/sailboat/tartan-3500/pdf"">PDF</a>",6354,09421.jpg,,2627,111,,176,12,76,-1,,-1,-1,,,,,,
23,30,8.53,7.01,2.77,31.59,1.45,2994.0,1482.0,15.51,49.52,242.17,89,39,1981.0,,671,22.04,1.94,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/jaguar-28/pdf"">PDF</a>",3380,05055.jpg,,1364,556,,150,12,13,-1,,-1,-1,,,,,,
42,23,4.82,3.81,1.78,13.01,0.76,680.0,333.0,17.13,49.0,342.86,582,-1,1972.0,100.0,1548,16.39,2.04,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/doughdish/pdf"">PDF</a>",1765,02608.jpg,,805,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
25,9,15.42,12.83,4.7,112.97,1.93,19958.0,6350.0,15.68,31.82,263.62,89,-1,1983.0,,1855,39.88,1.75,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/tatoosh-51/pdf"">PDF</a>",6392,09472.jpg,,2610,295,1984.0,98,12,16,254,,10,-1,,,,,,
22,30,11.13,8.92,3.51,59.46,1.91,7031.0,2948.0,16.53,41.94,276.51,212,52,1978.0,400.0,1781,29.47,1.85,1.9,14.94,4.57,13.03,3.89,,,34.14,25.32,16.53,15.62,"<a class="""" href=""https://sailboatdata.com/sailboat/cs-36/pdf"">PDF</a>",1544,02290.jpg,,452,-1,1987.0,165,12,115,79,,194,-1,,,,,16.1,
25,30,9.75,6.86,2.74,40.41,1.55,3945.0,1520.0,16.51,38.51,340.9,89,39,1966.0,40.0,1972,28.4,1.75,1.43,11.34,3.72,9.88,3.92,,,21.06,19.34,16.51,11.93,"<a class="""" href=""https://sailboatdata.com/sailboat/cherokee-32-chris-craft/pdf"">PDF</a>",1154,01727.jpg,,583,320,,133,48,115,255,,72,-1,,,,,,
23,30,11.99,9.98,3.89,74.6,2.19,6800.0,2800.0,21.21,41.18,190.54,89,52,1988.0,21.0,1277,22.49,2.07,3.3,16.85,4.6,15.05,4.76,,,38.77,35.85,21.22,17.47,"<a class="""" href=""https://sailboatdata.com/sailboat/baltic-40/pdf"">PDF</a>",415,00610.jpg,,252,-1,1999.0,-1,-1,-1,-1,,-1,-1,,,,,,
9,13,4.29,,1.83,,,140.0,,,,,59,-1,2015.0,,1164,,3.55,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/rs-quest/pdf"">PDF</a>",5258,07817.jpg,,2286,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
65,1,12.24,10.77,3.79,70.61,1.5,9072.0,3175.0,16.57,35.0,202.47,89,-1,1991.0,,988,29.33,1.83,2.63,15.34,4.04,15.85,5.0,,,30.98,39.66,16.57,15.86,"<a class="""" href=""https://sailboatdata.com/sailboat/hunter-405-legend/pdf"">PDF</a>",3121,04666.jpg,,1270,-1,1997.0,181,12,157,77,,266,-1,,,,,19.28,
25,30,10.19,7.85,3.07,44.97,1.47,5783.0,2400.0,14.24,41.49,333.37,89,52,1968.0,216.0,1606,32.36,1.73,1.32,13.11,3.66,11.28,3.71,,,23.97,20.93,14.22,13.61,"<a class="""" href=""https://sailboatdata.com/sailboat/mistral-33/pdf"">PDF</a>",4079,06075.jpg,,1134,478,1976.0,150,12,74,-1,,-1,-1,,,,,,
12,6,4.19,3.96,1.39,7.06,0.8,59.0,,47.41,,26.42,89,-1,1970.0,150000.0,272,2.01,3.6,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/laser-international/pdf"">PDF</a>",3630,05413.jpg,0.1,-1,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
52,13,7.95,,2.49,38.0,2.0,1300.0,420.0,32.52,32.31,,400,-1,2020.0,,146,,2.3,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sarch-s8/pdf"">PDF</a>",5452,08103.jpg,0.5,2357,-1,,-1,-1,-1,-1,1.84,-1,-1,,,,,,
24,13,5.18,4.42,2.13,12.82,0.56,522.0,218.0,20.15,41.74,168.4,89,-1,1987.0,,-1,8.72,2.68,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/antares-17/pdf"">PDF</a>",236,00343.jpg,,2521,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
23,1,13.66,11.94,4.42,77.39,1.98,10404.0,3283.0,16.57,31.56,170.38,89,39,2006.0,,812,24.64,2.05,3.02,14.61,4.47,14.17,6.32,,,32.66,44.77,16.58,15.28,"<a class="""" href=""https://sailboatdata.com/sailboat/hunter-45-ds/pdf"">PDF</a>",3132,04683.jpg,,1270,-1,,176,12,161,132,,252,-1,,,,,,
23,30,13.05,10.4,4.0,81.75,1.89,11082.0,4100.0,16.79,37.0,274.59,89,52,1985.0,28.0,1902,33.35,1.81,1.93,17.35,5.33,15.24,4.65,,,46.23,35.44,16.77,18.15,"<a class="""" href=""https://sailboatdata.com/sailboat/swan-43-holland/pdf"">PDF</a>",6226,09227.jpg,,1844,-1,1990.0,150,12,144,137,,171,-1,,,,,,
25,8,11.89,9.45,3.91,75.99,1.68,8391.0,2404.0,18.78,28.65,277.23,89,52,1983.0,,1904,28.61,1.94,,,,13.56,5.33,,,,36.17,8.94,,"<a class="""" href=""https://sailboatdata.com/sailboat/freedom-39/pdf"">PDF</a>",2519,03750.jpg,1.52,2662,162,,98,12,157,156,,239,-1,,11.89,3.63,,,
19,13,10.0,9.32,3.38,52.3,2.0,4200.0,1500.0,20.5,35.72,144.55,89,-1,2006.0,3.0,1674,18.58,2.12,3.95,13.1,3.56,12.63,4.59,,,23.32,28.99,20.5,13.58,"<a class="""" href=""https://sailboatdata.com/sailboat/stern-33/pdf"">PDF</a>",5993,08866.jpg,1.82,2051,-1,2008.0,184,12,-1,229,,393,-1,,,,,,
24,13,6.71,6.07,2.41,18.77,1.24,1111.0,431.0,17.83,38.78,138.37,89,-1,1979.0,,747,11.7,2.35,3.66,7.54,2.64,7.62,2.29,,,9.96,8.71,17.73,7.99,"<a class="""" href=""https://sailboatdata.com/sailboat/us-22/pdf"">PDF</a>",6611,09773.jpg,,2756,-1,,-1,-1,-1,-1,1.6,-1,-1,,,,,9.53,
40,30,7.92,6.2,2.19,26.66,1.12,3266.0,1134.0,12.35,34.72,382.54,89,52,1970.0,,734,36.61,1.49,0.94,8.92,2.74,7.8,3.7,,,12.24,14.43,12.36,9.34,"<a class="""" href=""https://sailboatdata.com/sailboat/micmac-26-mcvay/pdf"">PDF</a>",4026,05999.jpg,,1722,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
12,6,4.62,4.04,1.88,9.66,1.07,154.0,,34.2,,65.25,89,-1,1997.0,,973,3.37,3.53,7.83,,,6.14,3.15,,,,9.67,34.24,,"<a class="""" href=""https://sailboatdata.com/sailboat/expo-142-catalina/pdf"">PDF</a>",2170,03215.jpg,0.1,508,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
18,12,10.82,10.52,3.52,70.05,2.5,3200.0,1000.0,32.9,31.25,76.7,57,69,2000.0,,834,12.04,2.41,6.78,12.41,3.9,15.4,5.03,5.55,17.45,24.2,38.72,29.55,13.0,"<a class="""" href=""https://sailboatdata.com/sailboat/aerodyne-35/pdf"">PDF</a>",66,00097.jpg,,296,70,,176,12,45,308,,87,-1,,,,,,
40,28,11.2,9.91,3.51,51.19,1.22,8165.0,2722.0,12.88,33.33,234.09,89,-1,1973.0,,885,31.84,1.76,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sea-bird-37/pdf"">PDF</a>",5507,08176.jpg,,678,162,,98,12,136,185,,164,-1,,,,,12.5,
65,13,9.83,8.38,3.43,52.03,1.8,3700.0,1100.0,22.18,29.73,175.1,89,-1,2003.0,,1532,17.35,2.24,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/etap-32s/pdf"">PDF</a>",2116,03137.jpg,,909,-1,,143,12,51,308,,97,-1,,,,,14.0,
25,9,11.58,9.55,3.61,69.21,1.52,9299.0,3357.0,15.98,36.1,297.59,473,-1,1980.0,,2028,35.39,1.73,1.69,14.61,5.33,13.08,4.63,,,38.95,30.3,15.99,15.55,"<a class="""" href=""https://sailboatdata.com/sailboat/kaiulani-38/pdf"">PDF</a>",3468,05176.jpg,,1437,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
23,30,11.25,9.17,3.61,59.46,1.98,5670.0,2449.0,19.08,43.2,205.04,215,52,1982.0,42.0,2216,22.39,2.04,2.88,14.91,4.52,12.99,3.96,4.52,14.97,33.7,25.74,19.07,15.58,"<a class="""" href=""https://sailboatdata.com/sailboat/pearson-37/pdf"">PDF</a>",4889,07279.jpg,,2064,429,1986.0,133,12,69,318,,148,-1,,,,,16.13,
25,30,14.17,11.81,4.47,86.68,2.06,12474.0,4990.0,16.45,40.0,210.99,89,-1,1982.0,,195,28.94,1.95,2.52,17.07,5.49,15.39,5.18,,,46.82,39.88,16.46,17.93,"<a class="""" href=""https://sailboatdata.com/sailboat/moody-47/pdf"">PDF</a>",4141,06165.jpg,,11,615,1989.0,125,12,172,-1,,-1,-1,,,,,,
23,30,9.12,7.62,3.3,41.43,1.6,4627.0,1905.0,15.22,41.18,291.43,89,52,1976.0,6430.0,692,24.93,2.0,1.64,12.5,3.51,10.67,3.51,,,21.9,18.7,14.92,12.98,"<a class="""" href=""https://sailboatdata.com/sailboat/catalina-30/pdf"">PDF</a>",1026,01537.jpg,,508,-1,2008.0,138,74,-1,308,1.91,94,-1,,,,,14.0,
23,13,10.46,9.17,2.95,48.12,1.75,3130.0,1111.0,22.94,35.51,113.18,89,-1,1982.0,114.0,836,16.56,2.03,4.89,11.41,3.93,12.2,4.22,,,22.42,25.73,22.95,12.07,"<a class="""" href=""https://sailboatdata.com/sailboat/first-class-10-beneteau/pdf"">PDF</a>",2409,03588.jpg,,300,68,1987.0,176,12,-1,-1,,-1,-1,,,,,,
40,9,9.45,8.46,3.54,49.24,1.22,4990.0,2041.0,17.2,40.91,229.8,89,-1,1983.0,262.0,229,22.62,2.09,2.4,12.04,4.51,10.36,4.27,,,27.16,22.11,17.21,12.86,"<a class="""" href=""https://sailboatdata.com/sailboat/island-packet-31/pdf"">PDF</a>",3309,04948.jpg,,1318,-1,1989.0,-1,12,76,345,,148,-1,,,,,,
23,30,10.26,8.53,3.38,44.22,1.93,3651.0,1656.0,19.02,45.34,163.71,89,-1,1978.0,80.0,546,17.02,2.21,3.44,12.47,4.02,10.99,3.47,,,25.08,19.1,19.0,13.1,"<a class="""" href=""https://sailboatdata.com/sailboat/ood-34-contessa/pdf"">PDF</a>",4697,06985.jpg,,667,-1,1981.0,115,12,115,186,,384,-1,,,,,,
24,13,9.12,7.62,3.38,42.36,1.75,2783.0,1225.0,21.84,44.01,175.29,89,-1,1981.0,,2216,14.55,2.42,3.61,10.67,3.18,12.09,4.22,3.3,,16.94,25.48,21.87,11.13,"<a class="""" href=""https://sailboatdata.com/sailboat/flyer-pearson/pdf"">PDF</a>",2449,03648.jpg,,2064,-1,1983.0,12,12,196,-1,,-1,-1,,,,,,
42,9,9.75,9.14,3.05,58.71,1.45,9063.0,,13.79,,330.36,89,-1,1973.0,83.0,1222,46.99,1.48,1.3,11.73,5.56,10.21,5.11,,,32.64,26.07,13.78,12.99,"<a class="""" href=""https://sailboatdata.com/sailboat/dreadnought-32/pdf"">PDF</a>",1798,02657.jpg,,814,-1,1983.0,113,12,0,-1,,-1,-1,,,,,,
23,30,9.7,7.6,2.6,51.84,1.73,4200.0,,20.32,,266.78,89,-1,1965.0,,575,30.49,1.63,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sprinter-32/pdf"">PDF</a>",5947,08803.jpg,,849,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
51,30,6.55,5.89,2.34,19.7,1.52,1021.0,249.0,19.8,24.44,139.07,89,-1,1969.0,15000.0,701,11.53,2.34,3.85,7.87,2.44,6.4,2.94,,,9.6,9.42,19.12,8.24,"<a class="""" href=""https://sailboatdata.com/sailboat/catalina-22/pdf"">PDF</a>",1016,01517.jpg,0.61,508,-1,,-1,-1,-1,-1,,-1,-1,,,,,7.62,
10,13,4.27,4.01,1.73,11.61,1.17,215.0,22.0,32.9,10.32,92.83,89,33,1960.0,5100.0,2100,5.42,2.91,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/javelin-14-fox/pdf"">PDF</a>",3384,05061.jpg,0.15,1951,-1,,-1,-1,-1,-1,,-1,-1,,,,,7.03,
25,9,12.17,10.36,3.76,71.63,1.83,10668.0,3810.0,15.09,35.71,267.15,89,52,1978.0,35.0,232,35.81,1.72,1.84,15.33,5.64,13.72,4.15,,,43.23,28.43,15.09,16.34,"<a class="""" href=""https://sailboatdata.com/sailboat/valiant-40-200-235/pdf"">PDF</a>",6638,09816.jpg,,2740,-1,1980.0,-1,12,157,164,,239,-1,,,,,,
23,30,9.96,8.25,3.1,46.17,1.6,4808.0,1860.0,16.54,38.68,238.29,89,-1,1977.0,,386,25.94,1.86,2.24,12.95,4.27,11.3,3.28,,,27.64,18.52,16.53,13.64,"<a class="""" href=""https://sailboatdata.com/sailboat/hunter-33/pdf"">PDF</a>",3097,04624.jpg,,1270,-1,,-1,-1,-1,-1,,-1,-1,,,,,14.4,
